impact,id,description,help,helpUrl,tags,html,target,failureSummary
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"tags-image-processing\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(11) > label[for=\"tags-image-processing\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<a href=\"#\" class=\"facets-soft-limit-link\">Show more</a>","#block-ood-tags > .mb-2.mb-lg-4.facets-widget-checkbox > .facets-soft-limit-link[href=\"#\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<h2>Science Domain</h2>","#block-ood-sciencedomain > h2","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"science-domain-bioinformatics\">","ul[data-drupal-facet-id=\"science_domain-0\"] > .facet-item.list-none:nth-child(3) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"science-domain-bioinformatics\">","ul[data-drupal-facet-id=\"science_domain-0\"] > .facet-item.list-none:nth-child(3) > label[for=\"science-domain-bioinformatics\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"science-domain-biology\">","ul[data-drupal-facet-id=\"science_domain-0\"] > .facet-item.list-none:nth-child(4) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"science-domain-biology\">","ul[data-drupal-facet-id=\"science_domain-0\"] > .facet-item.list-none:nth-child(4) > label[for=\"science-domain-biology\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"science-domain-data-science\">","ul[data-drupal-facet-id=\"science_domain-0\"] > .facet-item.list-none:nth-child(5) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"science-domain-data-science\">","ul[data-drupal-facet-id=\"science_domain-0\"] > .facet-item.list-none:nth-child(5) > label[for=\"science-domain-data-science\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"science-domain-genomics\">","ul[data-drupal-facet-id=\"science_domain-0\"] > .facet-item.list-none:nth-child(6) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"science-domain-genomics\">","ul[data-drupal-facet-id=\"science_domain-0\"] > .facet-item.list-none:nth-child(6) > label[for=\"science-domain-genomics\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<h2>Skill Level</h2>","#block-ood-skilllevel > h2","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"skill-level-beginner\">","ul[data-drupal-facet-id=\"skill_level-0\"] > .facet-item.list-none:nth-child(3) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"skill-level-beginner\">","ul[data-drupal-facet-id=\"skill_level-0\"] > .facet-item.list-none:nth-child(3) > label[for=\"skill-level-beginner\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"skill-level-intermediate\">","ul[data-drupal-facet-id=\"skill_level-0\"] > .facet-item.list-none:nth-child(4) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"skill-level-intermediate\">","ul[data-drupal-facet-id=\"skill_level-0\"] > .facet-item.list-none:nth-child(4) > label[for=\"skill-level-intermediate\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"skill-level-advanced\">","ul[data-drupal-facet-id=\"skill_level-0\"] > .facet-item.list-none:nth-child(5) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"skill-level-advanced\">","ul[data-drupal-facet-id=\"skill_level-0\"] > .facet-item.list-none:nth-child(5) > label[for=\"skill-level-advanced\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<h2>Content Type</h2>","#block-ood-category > h2","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"content-type-documentation\">","ul[data-drupal-facet-id=\"content_type-0\"] > .facet-item.list-none:nth-child(3) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"content-type-documentation\">","ul[data-drupal-facet-id=\"content_type-0\"] > .facet-item.list-none:nth-child(3) > label[for=\"content-type-documentation\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"content-type-website\">","ul[data-drupal-facet-id=\"content_type-0\"] > .facet-item.list-none:nth-child(4) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"content-type-website\">","ul[data-drupal-facet-id=\"content_type-0\"] > .facet-item.list-none:nth-child(4) > label[for=\"content-type-website\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"content-type-tool\">","ul[data-drupal-facet-id=\"content_type-0\"] > .facet-item.list-none:nth-child(5) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"content-type-tool\">","ul[data-drupal-facet-id=\"content_type-0\"] > .facet-item.list-none:nth-child(5) > label[for=\"content-type-tool\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"content-type-learning\">","ul[data-drupal-facet-id=\"content_type-0\"] > .facet-item.list-none:nth-child(6) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"content-type-learning\">","ul[data-drupal-facet-id=\"content_type-0\"] > .facet-item.list-none:nth-child(6) > label[for=\"content-type-learning\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
