impact,id,description,help,helpUrl,tags,html,target,failureSummary
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<li><a href=\"/tags/linear-programming\" class=\"text-truncate text-xs no-underline font-normal mb-1 me-1 mr-1 px-2 py-1 hover--border-dark-teal border hover--text-dark-teal\">linear-programming</a></li>",".col-11.col-sm-6.col-md-4:nth-child(22) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .square-tags.ontop-links.\\[\\&_ul\\]--list-none > ul > li:nth-child(5)","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<li style=\"display: flex; align-items: center; font-size: 14px;\">+ 77 more</li>",".col-11.col-sm-6.col-md-4:nth-child(22) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .square-tags.ontop-links.\\[\\&_ul\\]--list-none > ul > li:nth-child(82)","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<div class=\"cssn-photo\">\n          \n\n\n\n\n  \n\n\n\n\n\n\n\n\n\n<img loading=\"lazy\" src=\"/sites/default/files/styles/medium/public/pictures/dsf.jpg?itok=dhZNDPcE\" width=\"176\" height=\"220\" alt=\"Data Science Fellows photo\" class=\"img-fluid\">\n\n\n\n\n\n\n\n\n\n\n\n\n        </div>",".col-11.col-sm-6.col-md-4:nth-child(23) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .cssn-photo","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<div class=\"my-1.5 leading-5\">\n          <a class=\"stretched-link text-dark-teal hover--text-orange no-underline text-xl font-bold text-purple hover--ccmnet-blue\" href=\"/community-persona/45858\">Lux Rivers</a>\n        </div>",".col-11.col-sm-6.col-md-4:nth-child(23) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .my-1\\.5.leading-5","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<div class=\"m-0 font-semibold leading-5 text-lg\">\n          University of Arizona        </div>",".col-11.col-sm-6.col-md-4:nth-child(23) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .m-0.font-semibold.text-lg","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<div class=\"mb-1 text-sm\">\n          <i>Appellatio iustum utinam. Facilisi feugiat iusto iustum plaga praemitto. Abbas huic ibidem pala plaga secundum sudo tego. Abigo eligo iriure modo vero ymo.</i>\n        </div>",".col-11.col-sm-6.col-md-4:nth-child(23) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .text-sm","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<li><a href=\"/tags/big-data\" class=\"text-truncate text-xs no-underline font-normal mb-1 me-1 mr-1 px-2 py-1 hover--border-dark-teal border hover--text-dark-teal\">big-data</a></li>",".col-11.col-sm-6.col-md-4:nth-child(23) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .square-tags.ontop-links.\\[\\&_ul\\]--list-none > ul > li:nth-child(1)","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<li><a href=\"/tags/computer-graphics\" class=\"text-truncate text-xs no-underline font-normal mb-1 me-1 mr-1 px-2 py-1 hover--border-dark-teal border hover--text-dark-teal\">computer-graphics</a></li>",".col-11.col-sm-6.col-md-4:nth-child(23) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .square-tags.ontop-links.\\[\\&_ul\\]--list-none > ul > li:nth-child(2)","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<li><a href=\"/tags/data-analysis\" class=\"text-truncate text-xs no-underline font-normal mb-1 me-1 mr-1 px-2 py-1 hover--border-dark-teal border hover--text-dark-teal\">data-analysis</a></li>",".col-11.col-sm-6.col-md-4:nth-child(23) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .square-tags.ontop-links.\\[\\&_ul\\]--list-none > ul > li:nth-child(3)","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<li><a href=\"/tags/visualization\" class=\"text-truncate text-xs no-underline font-normal mb-1 me-1 mr-1 px-2 py-1 hover--border-dark-teal border hover--text-dark-teal\">visualization</a></li>",".col-11.col-sm-6.col-md-4:nth-child(23) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .square-tags.ontop-links.\\[\\&_ul\\]--list-none > ul > li:nth-child(4)","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<li><a href=\"/tags/github\" class=\"text-truncate text-xs no-underline font-normal mb-1 me-1 mr-1 px-2 py-1 hover--border-dark-teal border hover--text-dark-teal\">github</a></li>",".col-11.col-sm-6.col-md-4:nth-child(23) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .square-tags.ontop-links.\\[\\&_ul\\]--list-none > ul > li:nth-child(5)","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<li style=\"display: flex; align-items: center; font-size: 14px;\">+ 26 more</li>",".col-11.col-sm-6.col-md-4:nth-child(23) > .nect-cc-people.card.h-100 > .p-2 > .cssn-directory-item > .square-tags.ontop-links.\\[\\&_ul\\]--list-none > ul > li:nth-child(31)","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<div class=\"col-11 col-sm-6 col-md-4 mb-4 mx-auto border-4 border-solid border-dark-teal hover--border-orange w-full relative\">",".col-11.col-sm-6.col-md-4:nth-child(24)","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<div class=\"js-form-item form-item js-form-type-select form-item-items-per-page js-form-item-items-per-page form-group\">","#block-nect-exposedformccmnet-memberspage-1-2 > form[action=\"/members\"] > .js-form-type-select.form-item-items-per-page.js-form-item-items-per-page","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<div class=\"js-form-item form-item js-form-type-textfield form-item-search-api-fulltext js-form-item-search-api-fulltext form-group\">","#block-nect-exposedformccmnet-memberspage-1 > form[action=\"/members\"] > .js-form-type-textfield.form-item-search-api-fulltext.js-form-item-search-api-fulltext","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<h2>Skills</h2>","#block-nect-userskillsmembers > h2","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"user-skills-members-bash\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(3) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"user-skills-members-bash\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(3) > label[for=\"user-skills-members-bash\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"user-skills-members-python\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(4) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"user-skills-members-python\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(4) > label[for=\"user-skills-members-python\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"user-skills-members-git\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(5) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"user-skills-members-git\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(5) > label[for=\"user-skills-members-git\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"user-skills-members-training\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(6) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"user-skills-members-training\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(6) > label[for=\"user-skills-members-training\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"user-skills-members-slurm\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(7) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"user-skills-members-slurm\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(7) > label[for=\"user-skills-members-slurm\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"user-skills-members-ssh\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(8) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"user-skills-members-ssh\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(8) > label[for=\"user-skills-members-ssh\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"user-skills-members-professional-development\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(9) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"user-skills-members-professional-development\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(9) > label","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"user-skills-members-research-facilitation\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(10) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"user-skills-members-research-facilitation\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(10) > label","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"user-skills-members-scripting\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(11) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"user-skills-members-scripting\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(11) > label[for=\"user-skills-members-scripting\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"user-skills-members-vim\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(12) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"user-skills-members-vim\">","ul[data-drupal-facet-id=\"user_skills_members-0\"] > .facet-item.list-none:nth-child(12) > label[for=\"user-skills-members-vim\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<a href=\"#\" class=\"facets-soft-limit-link\">Show more</a>","#block-nect-userskillsmembers > .mb-2.mb-lg-4.facets-widget-checkbox > .facets-soft-limit-link[href=\"#\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<div id=\"block-nect-facetshiddenbehindlogin\">","#block-nect-facetshiddenbehindlogin","Fix any of the following:\n  Some page content is not contained by landmarks"
